index,Unnamed: 0,id,text,exp_tag,amb_tag,extract_tag,tobacco_warning
516,516,swishersweets 637,Tag the friend who always brings the lighter,False,False,None,False
517,517,swishersweets 151,The quickest way to spark up a summer party  Crank a fire playlist and fire up a pack of Swisher Sweets Original RED in one of our FOUR summertime pouches Double tap if you’re adding all four to your collection  ,False,False,#SummerPromo  #SummerEdition  #SummerisSweet,False
518,518,swishersweets 145,Whos starting those fireworks early with a Swisher Sweets Original Red  Tell us which of our four colorways you’re repping 👇 ,False,False,#4thofJuly  #SummerEdition  #IndependenceDay  #SummerPromo  #SummerIsSweet,False
519,519,swishersweets 623,Weekend mood lifeofdesiigner,False,False,None,False
520,520,swishersweets 93,Certified sweet Seven days a week ,False,False,#SSClassicCigarillos,False
521,521,swishersweets 179,Out of smokes  Check out our store locator on swishersweetscom to find out where you can stock up on your favorite BLK,False,False,None,False
522,522,swishersweets 87,Your time startsnow Get that quick smoke break started with cigarillos,False,False,#SSMINI ,False
523,523,swishersweets 192,Our ideal three of a kind,False,False,None,False
524,524,swishersweets 186,Hands free Swisher Sweets szn,False,False,None,False
525,525,swishersweets 78,When you need a minute reach for a Mini Cigarillo ,False,False,#SSMINI,False
526,526,swishersweets 810,Whoever said the skys the limit never tried Wild Rush,False,False,None,False
527,527,swishersweets 50,Halloween is only three days away it’s time to turn it up Drop a comment below with your 2020 costume plans and if you’re still searching here’s some inspiration for you ,False,False,#SSArtistProject  #ArtistProject  #LifeIsSweet,False
528,528,swishersweets 2,Country star BrantleyGilbert is taking the Swisher Sweets Artist Project to his Dawg House down in Georgia on the next episode of the Hometown Grant series out tomorrow ,False,False,#SSAPGrant,False
529,529,swishersweets 804,Embrace the chill with Arctic Ice,False,False,None,False
530,530,swishersweets 44,Double tap if BLK is the only way ,False,False,#SSBLK,False
531,531,swishersweets 743,It was all Gucci at the 2nd annual Spark Award party We were proud to present this years award to laflare1017 and glad fettywap1738 could join us for the after party Stay tuned for SO MUCH MORE Artist Project info including tour dates at apswishersweetscom,False,False,None,False
532,532,swishersweets 757,Be the guy who always brings the ,False,False,#party,False
533,533,swishersweets 780,Conveniently stowable and ready for adventure,False,False,None,False
534,534,swishersweets 794,Rocking the Classic look,False,False,None,False
535,535,swishersweets 227,Our girl justinavalentine is getting all the behind the scenes action on the winner Swerve If you missed it get to our feed to get the news,False,False,#BlendBattle ,False
536,536,swishersweets 541,Swisher gear is the perfect smoking accessory Get the goods using the link in our bio    ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #RideOrDie  #Cigarillos  #LightItUp  #SwisherMerch,False
537,537,swishersweets 555,Happy New Years Eve everyone    ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #NYE  #NewYearsEve  #NYE2019  #NewYearsEve2019,False
538,538,swishersweets 233,Allow me to reintroduce myself my name is CHER RY The tipcigarillo you want when you need a break from it all  ,False,False,#BLK,False
539,539,swishersweets 569,You fancy huh    ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #ItsGoTime  #Classic  #ChampagneLife,False
540,540,swishersweets 582,Grab the girls and tear into the weekend    ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #TearIntoTheWeekend  #GirlsNight  #LadyGang  #LightItUp,False
541,541,swishersweets 596,Stay tuned to our stories all weekend long for sweet deals  ,False,False,#SweetDeals  #BlackFriday  #SwisherMerch  #Swisher  #SwisherSweets  #SinceDayOne,False
542,542,swishersweets 580,Stepping into Saturday like    ,False,False,#SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #SmokersLounge  #SaturdayNight  #LightItUp  #Strawberry,False
543,543,swishersweets 594,After the smoke is clear    ,False,False,#Swisher  #SwisherSweets  #SinceDayOne  #SmokeBreak  #LightItUp,False
544,544,swishersweets 219,See dababy get the trophy and hear what he had to say here,False,False,None,False
545,545,swishersweets 543,Tag your homie    ,False,False,#SinceDayOne  #SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #RideOrDie  #Grape  #Cigarillos  #LightItUp,False
546,546,swishersweets 225,Mid day smoke break We’re counting down our fave fakes for April 1  What blend would you love to blaze,False,False,#SwisherSweetsLunchSeries ,False
547,547,swishersweets 231,When the world is all bumping and youre needing a SMOOTH move ,False,False,#BLK,False
548,548,swishersweets 557,Are you for NYE Dont forget the Swishers    ,False,False,#PartyPrepared  #SwisherSweets  #Swishers  #SmokeBreak  #SinceDayOne  #TearIntoTheWeekend  #HolidayParty  #SaturdayNight,False
549,549,swishersweets 782,to when the Class of 2017 took the stage at  Next time it could be YOU Applications for the Class of 2018 are now open Link in bio,False,False,#TBT  #SwisherArtistProject  #NOLATakeover,False
550,550,swishersweets 796,Swag  Score your Swisher Sweets hoodie at the link in our bio,False,False,None,False
551,551,swishersweets 769,Who tryin to party,False,False,None,False
552,552,swishersweets 741,Every year we select one artist who has shown that they are committed to helping the next crop of young artists get to the top We honor this artist with the Spark Award a symbol that they are committed to providing a spark for the next generation Not only do we give them the Spark Award we throw them an exclusive party out in Beverly Hills and invite our favorite emerging talent to see greatness firsthand This year we were proud to present the 2018 Spark Award to laflare1017 at The London in West Hollywood,False,False,#SwisherSweets ,False
553,553,swishersweets 755,With 3 in a pack there’s always enough to go around,False,False,None,False
554,554,swishersweets 0,What would you do with 15K from brantleygilbert  Head to IGTV to see what Bryson White did with his Hometown Grant check ,False,False,#SSAPGrant  #SSArtistProject  #LifeisSweet,False
555,555,swishersweets 52,Our Swisher Sweets Green Cigarillo has a SWEET new look  Introducing Swisher Sweets Green in a Limited Time Camo packaging ,False,False,#SSlimitededition  #SSGreen,False
556,556,swishersweets 812,You voted for Banana Smash to be the new so we’re calling it Blend of the Year Why not celebrate with a pouch and your closest friends Be safe out there tonight fam,False,False,#EncoreEdition  #NYE ,False
557,557,swishersweets 46,Express yourself ,False,False,#SSClassicCigarillos,False
558,558,swishersweets 806,Only the Finest ,False,False,#FinestFusion  #SwisherMini,False
559,559,swishersweets 190,Drinks up if you sip  smoke your Banana Daiquiris,False,False,None,False
560,560,swishersweets 184,Never not reppin the shield Use code SSPROMO25 to get 25 OFF our  Offer ends tomorrow,False,False,#SSGear,False
561,561,swishersweets 609,Everyones favorite party favor    ,False,False,#Swisher  #SwisherSweets  #SinceDayOne  #SwisherClassic  #SmokeBreak  #LightItUp,False
562,562,swishersweets 91,Our Swag Sale starts NOW Get up to 35 off our favorite looks only at swishergearcom ,False,False,#LaborDay  #SSGear,False
563,563,swishersweets 85,When it’s 8 at night and you still got light you know  Double tap to show love to those long summer days they wont last much longer,False,False,#LifeIsSweet,False
564,564,swishersweets 153,Bring your own fireworks to the party with FOUR new packaging editions of our iconic Swisher Sweets Original RED Tag a friend who needs to add these to their pouch collection fam👇 ,False,False,#SummerPromo  #SummerEdition  #SummerIsSweet,False
565,565,swishersweets 635,Always bet on Black,False,False,None,False
566,566,swishersweets 621,Are you trap queen official Find out straight from fettywap1738 himself    ,False,False,#SwisherSweets  #NOLATakeover  #NOLA  #SwisherArtistProject  #NewYearsEve,False
567,567,swishersweets 147,The must have tee Make sure to add some to your Summer wear Only on swishersweetscom,False,False,#SSGear ,False
568,568,swishersweets 392,Double tap if its always Strawberry season,False,False,None,False
569,569,swishersweets 386,Everything is grape on wine Wednesday🍷,False,False,None,False
570,570,swishersweets 379,Treat yourself to something sweet 👻,False,False,None,False
571,571,swishersweets 437,Friends who Summer Twist together stay together Tag your day one below,False,False,None,False
572,572,swishersweets 351,Assemble the squad its holiday party szn,False,False,None,False
573,573,swishersweets 345,Double tap if you share your Swishers,False,False,None,False
574,574,swishersweets 423,Who else is living that Honey Leaf life,False,False,None,False
575,575,swishersweets 344, a friend who should leave the rest behind,False,False,None,False
576,576,swishersweets 422,Double tap if youre packing Purple Swish for your vacation,False,False,None,False
577,577,swishersweets 436,Who wishes they were at the Yacht Party to hang with djdiesel and bellathorne Interview and recap videos coming soon👀👀,False,False,#SummerTwist ,False
578,578,swishersweets 350,When she sees you brought Arctic Ice,False,False,None,False
579,579,swishersweets 378,If any of you witches are still feeling like a pumpkin from last night we’ve got a blend for that,False,False,None,False
580,580,swishersweets 387,Wild rushing to taco Tuesday🌮,False,False,None,False
581,581,swishersweets 393,Hand over the Honey,False,False,None,False
582,582,swishersweets 620,Win a trip to get up close  personal with Desiigner at the NOLA Takeover on 1228 Link in bio to enter    laflare1017 lifeofdesiigner machinegunkelly fettywap1738,False,False,#SwisherSweets  #NOLATakeover  #NOLA  #SwisherArtistProject  #NewYearsEve ,False
583,583,swishersweets 146,What blend are you smoking rn Let us know 👇,False,False,None,False
584,584,swishersweets 152,Pass me that BLK Cherry Chief Pass me that BLK Cherry Chief,False,False,None,False
585,585,swishersweets 634,Double tap if you’re in the mood for Mango,False,False,None,False
586,586,swishersweets 84,Admit it youve bought a pouch that matches your fit ,False,False,#SSClassicCigarillos,False
587,587,swishersweets 90,If you’ve been looking for a new fit now’s your chance Save up to 35 off our merch when you choose one of four fresh gear bundles in our Sale ,False,False,#LaborDay  #SSGear,False
588,588,swishersweets 608,Cloudy skies    ,False,False,#Swisher  #SwisherSweets  #SinceDayOne  #SwisherClassic  #SmokeBreak  #LightItUp,False
589,589,swishersweets 185,Strawberry is where it’s at 🍓 ,False,False,#TuesdayVibes  #LifeisSweet,False
590,590,swishersweets 191,If you had to choose which one would it be,False,False,None,False
591,591,swishersweets 807,Riding with the Classics ,False,False,#SwisherClassic,False
592,592,swishersweets 47,🚨 LIMITED TIME PACK ALERT 🚨  got an upgraded fit Meet Limited Time Camo packaging Go get ‘em before they’re gone ,False,False,#SSGreen  #SSlimitededition,False
593,593,swishersweets 1,brantleygilbert drops in from his Dawg House to surprise emerging artist brysonhwhite and help jumpstart his career with a 15000 Hometown Grant check ,False,False,#SSAPGrant  #SSArtistProject  #LifeisSweet,False
594,594,swishersweets 53,Those Summer nights may be long gone but those Fall nights are sweet in their own way Double tap if you’re embracing the chill tonightThose Summer nights may be long gone but those Fall nights are sweet in their own way Double tap if you’re embracing the chill tonight,False,False,#LifeIsSweet  #LifeIsSweet,False
